Produto;Preco boleto;Preco Pix;Preco parcelado;Maximo parcelas;Data de coleta;Departamento;Site;Fonte;Moeda;Quantidade;Sku
Nobreak APC SRV 3kVA Mono 230V Rack Dupla Convers�o - SRV3KRI-BR S/ Extens�o de Bateria;6.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
M�dulo de Bateria Estacion�ria SMS  12V 80Ah - 62272;2.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart-UPS RT 10KVA Tri-Mono 230V Dupla Convers�o - SRT10KXLI;31.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart-UPS RT 6kVA Bif�sico 208V Dupla Convers�o - SRT6KXLT;19.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Keor BR 3000VA E220V S110/220/110+110v ISO Dupla Convers�o - 28260;8.899,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Mirage 3000VA Mono 220V, Torre, Dupla Convers�o - 23662;7.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Power Sinus NG 3200VA Mono 220V Senoidal - 27873;5.299,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
M�dulo de Bateria Estacion�ria SMS 12V 40Ah- 62271;1.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Estabilizador SMS Progressive III 600VA laser Bivolt 115V- 16215;429,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Estabilizador SMS Progressive III 2000VA Laser Bivolt 115V - 16218;919,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart-UPS RT 2200VA Monovolt 110V Dupla Convers�o - SURTA2200XL-BR;7.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Atrium 3000VA Bivolt 115V Senoidal Torre - 27851;6.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Power Sinus NG 2400VA Senoidal Bivolt 115V - 27871;4.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Power Sinus NG 3200VA Bivolt Senoidal 115V- 27872;5.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak SMS Atrium 2200VA Bivolt 115V Senoidal Torre - 27850;5.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak Delta RX On-line 1kVA Mono 110/110 Rack/Torre Dupla Convers�o - UPA102R1RX0B1B1;2.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak Vertiv 6KVA, 6KW, Mono 230V Dupla Convers�o - GXT5-6000IRT5UXLN;9.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Easy UPS SRV 1KVA 230V Torre Dupla Convers�o - SRV1KI-BR S/Extens�o de Bateria;3.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart-UPS RT 3000VA Monovolt 115V Dupla Convers�o - SURTA3000XL-BR;10.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart UPS Senoidal Interativo, Monovolt, 230v, 1500VA/900W Rack - SMC1500I2U-BR;4.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=2;BRL;;
Nobreak APC Smart UPS Senoidal Interativo Monovolt 115V 3000VA/2700W Rack -  SMT30002U-BR (Cabo Padr�o Americano);8.299,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak APC Easy UPS SRV 3KVA 230V Torre Dupla Convers�o - SRV3KI-BR  S/ Extens�o de Bateria;6.119,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Bateria APC Smart-UPS X externa 120V - SMX120RMBP2U;6.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Bateria APC Smart-UPS SRT 192v 8kva e 10kva - SRT192BP2;10.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak SMS Power Vision NG 2200VA Bivolt 115V - 27745;2.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak SMS Power Vision uPV 2200VA Mono 220/220 NG - 27746;2.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Modulo de Bateria Estacion�ria SMS 24V 40Ah NG uPS/uPV 62251;2.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Estabilizador SMS Revolution Speedy 300VA Bivolt USP300Bi 115V - 15970;229,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Estabilizador SMS Revolution Speedy 115V 300VA USP300S 115V - 16520;169,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Estabilizador SMS Revol Speedy Vl 1000VA Mono 115V -16621;339,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Estabilizador SMS Revolution Speedy 500VA Bivolt 115V -16620;309,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Estabilizador SMS Progressive III 1000VA Laser Bi-115 - 16216;549,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Bateria Huawei UPS2000H/G 240V 02313Sba - ESS240V129AhBPV;8.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
M�dulo De Bateria APC Easy para SRV 20KVA - SRV120RLBP2-9A;8.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak APC Back-UPS 1200VA Mono 115V - BVX1200-BR;919,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras SNB 3000VA/2100W Senoidal Bivolt 120V, Rack - 4822042;5.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 700VA/350W Mono 120V - 4822203;519,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras SNB 2000VA/1400W Senoidal Bivolt 120V, Torre -  4822015;3.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras XNB 1800VA/1260W Mono 120V - 4822008;1.449,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras XNB 720VA/360W Bivolt 120V - 4822010;519,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 600VA/300W Mono 120V - 4822200;499,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras XNB Interativo 1440VA Mono 120V - 4822002;709,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras XNB Interativo 720VA Mono 120V - 4822000;399,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 1500VA Bivolt 120V - 4822212;969,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 1500VA Mono 120V - 4822210;849,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 1200VA Mono 120V - 4822207;749,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Intelbras ATTIV 700VA Bivolt 120V Senoidal - 4820060;619,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Delta RT G3 2KVA Mono 220V Rack Dupla convers�o - UPA202R2RX0B0B1;3.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak APC Smart-UPS Senoidal 2000VA/1400W Mono 220V -  SMV2000CAI-BR;4.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak SMS Daker Plus 2000VA, Mono 220V, Rack/Torre Dupla Convers�o - 23677;5.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak Delta RT G3 3KVA Mono 220V Rack Dupla convers�o - UPA302R2RX0B0B1;4.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
M�dulo De Bateria Eaton EBM 480V Para Nobreak 20KVA 9SX 6U - 9SXEBM480RT6U;13.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Bateria TS Shara 12V 7AH - TS 969;149,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak APC Smart-UPS Senoidal 1500VA/1.050W Mono 120V - SMV1500A-BR;3.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak SMS Keor Compact 20KVA/18KW Trif�sico 380V P/ Bateria Interna Dupla Convers�o - 28619 (Sob Encomenda);27.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
M�dulo de Bateria SMS 240V 09Ah para Keor 10kVA - 62289 (Sob Encomenda);9.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=3;BRL;;
Nobreak SMS LITE 1200VA Monovolt 220V - 29204;749,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS LITE 1200VA Bivolt 115V - 29205;769,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS LITE  1200VA Monovolt 115V - 29203;699,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS LITE 600VA Bivolt 115V - 29202;445,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS LITE 600VA Monovolt 115V - 29200;459,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Back-UPS 700VA Bivolt 115V - BVX700BI-BR;559,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Smart-UPS Senoidal 3000VA/2100W Mono 120V - SMV3000CA-BR;6.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Smart-UPS Senoidal 1000VA/700W Mono 230V - SMV1000I-BR;2.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Tech 1400VA Entrada Bivolt e Sa�da 220V - 29306;899,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Tech 1800VA Bivolt 115V - 29307;1.139,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Back-UPS 2200VA Mono 220V - ?BX2200I-BR;1.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Back-UPS 2200VA Bivolt 115V - BX2200BI-BR;1.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Atrium 2200VA Monovolt 220V 2u XL - 27855 (Sob Encomenda);6.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Smart UPS Senoidal Interativo, Monovolt, 230V, 2000VA/1300W, Rack -  SMC2000I2U-BR;5.099,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak Eaton 9PX 11KVA Mono 230V Rack/Torre (6U) Dupla Convers�o - 9PX11KIPM (Sem Bat. Interna);13.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Tech 600VA Bivolt 115V - 29300;509,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Back-UPS 600VA Mono 115V - BVX600-BR;545,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Back-UPS 600VA Bivolt 115V - BVX600BI-BR;509,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Tech 1400VA Bivolt 115V - 29305;889,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Tech 1200VA Bivolt 115V - 29304;829,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Pro 700VA Bivolt E/S, Wifi - 29400;889,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Pro 1500VA Bivolt E/S, Wifi - 29402;1.439,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Pro 1500VA Bivolt E/S  - 29401;1.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Premium 1800VA Bivolt E/S, Wifi, Senoidal - 29502;2.359,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Premium 1500VA Bivolt E/S, Wifi, Senoidal- 29501;2.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak SMS Premium 700VA Bivolt E/S, Wifi, Senoidal  - 29500;1.449,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara UPS Senno ST 3kVA Mono 220V Dupla Convers�o - TS 6804;5.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara UPS Senno ST 3kVA Mono 115V Dupla Convers�o - TS 6803;6.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Easy UPS E30kVA Trif�sico 380/ 400/ 415V (Sem Baterias Internas) - E3SUPS30KHB;41.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak APC Smart-UPS Online 20kVA Tri-Mono 220V/380V/415V Rack/Torre - SRTG20KXLI (Sob encomenda);68.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara UPS Senoidal Universal 1500VA Bivolt E/S - Linha XPro - TS 4538 (Com chave seletora);1.479,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara UPS Server Universal 3200VA Bivolt 115/220V (3U) Senoidal - TS 6974;7.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Tryon In 25kVA Trif�sico 380/400/415V Rack 3U - TS 6842;46.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Syal IN 6KVA com Rack Acoplado Mono 115/220V (Sem Bateria Interna)- TS 6828;8.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara Professional Universal 1500VA/1050W Bivolt - Linha XPro - TS 4536;1.299,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Nobreak TS Shara UPS Senoidal Universal1800VA - Linha XPRO Bivolt Entrada/Sa�da - TS 4539;1.649,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=4;BRL;;
Estabilizador TS Shara Powerest 500VA Bivolt 115V- TS 9116;155,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Estabilizador TS Shara Powerest 300VA Mono 115V - TS 9100;105,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Estabilizador TS Shara Powerest 500VA Mono 115V - TS 9114;139,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak TS Shara Senoidal Universal 3200VA Bivolt 115/220V Entrada e Sa�da - TS 4450 (Com chave seletora);3.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak TS Shara UPS Professional Universal 3200VA Bivolt Entrada e Sa�da - TS 4451;3.329,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Atrium 3000VA Mono 220V  Senoidal Rack 3U - 27858;9.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Bateria CSB VRLA 12V 7.2AH (28W) - GP1272;119,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Mirage 1000VA Mono 220V, Torre, Dupla Convers�o - 23660;3.099,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak APC Easy UPS SRV 10KVA 230V Torre Dupla Convers�o - SRV10KI S/ Extens�o de Bateria;18.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Sinus Triad 10kVA Mono 220V Rack/Torre Dupla Convers�o - 23651;20.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Keor 6kVA E/ 220V S220V/ 110 + 110V ISO  Dupla Convers�o  28262;18.999,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Mirage 2000VA Mono 220V, Torre, Dupla Convers�o - 23661;4.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak APC Smart-UPS RT 1500VA Mono 110V Dupla Convers�o - SURTA1500XL-BR;6.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Atrium 3000VA Mono 220V Senoidal Torre - 27852;7.199,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Atrium 3000VA Bivolt 115V Senoidal Rack 4U - 27856;10.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak APC SRV 6kVA 230V  Torre mod/ Pot�ncia - SRVPM6KIL S/ Baterias Internas;8.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Delta RX On-line 2kVA Mono 110/110 Rack/Torre Dupla Convers�o - UPA202R1RX0B1B1;3.899,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Vertiv 3kVA, 2700W, Mono 230V Dupla Convers�o - GXT5-3000IRT2UXLB;5.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Bateria APC Smart-UPS X 120V externa - SMX120BP;7.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Filtro de Linha SMS Bivolt 4 Tomadas 3M - 62329;63,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Filtro de Linha SMS Bivolt 4 Tomadas 1.3M - 62328;53,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Tech 800VA Bivolt  220V - 29303;739,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Tech 700VA Bivolt 115V - 29301;605,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak SMS Pro 1800VA Bivolt E/S, Wifi - 29403;1.799,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Eaton (UPS) 9PX 6kVA Mono 220V Rack/Torre 3U Dupla Convers�o -  9PX6KI;13.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Bateria Estacionaria Intelbras �cido 12V 45AH EB 1245 - 4860006;579,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Intelbras SNB 3000VA/2100W Senoidal, Mono 220V, Rack - 4822041;4.399,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Kit Trilho SMS 64040;1.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Huawei MP 20KVA Tri-Mono 230V/380V, Dupla Convers�o, Sem Bateria - UPS2000G20KRTL0;17.499,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Huawei MP 6KVA Mono 230V, Dupla Convers�o, Sem Bateria - UPS2000H6KRTL-L;8.599,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak Intelbras SNB 3000VA/2100W Senoidal Bivolt 120V, Torre - 4822039;4.699,90;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak TS Shara UPS Mini 700VA entrada Bivolt e Sa�da 115V - TS 4541;419,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
Nobreak TS Shara UPS Universal 1200VA  Bivolt E/S - TS 4502;699,9;;;;22/08/2025;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/energia?page=5;BRL;;
